9,5,1,93.5,9/26/2019,Pittsburgh Pirates,Chicago Cubs,162,1.34,4.67,Ed Hickox,162.33,1.24,4.55,3,9,8,159,159,9,2019,J MUSGROVE,Central,Eastern,Thursday,19,National League Central,National League Central,NL,NL,L,R,J QUINTANA,Home,-107,201,-1.5
2,4,0,-100,9/26/2019,New York Mets,Miami Marlins,72.67,1.18,5.08,Eric Cooper,187.33,1.27,3.94,4,9,9,159,159,8.5,2019,Z WHEELER,Eastern,Eastern,Thursday,19,National League East,National League East,NL,NL,R,R,J YAMAMOTO,Home,-269,-127,-1.5
4,3,1,167,9/26/2019,Los Angeles Angels,Houston Astros,163.33,1.33,3.91,David Rackley,57,1.25,5.37,1,7,8,159,159,9.5,2019,J BARRIA,Central,Pacific,Thursday,22,American League West,American League West,AL,AL,L,R,W MILEY,Home,167,107,1.5
8,3,1,81.3,9/26/2019,San Francisco Giants,Colorado Rockies,101.33,1.56,6.57,Alex Tosi,109.33,1.45,5.19,3,8,8,159,159,9,2019,T BEEDE,Mountain,Pacific,Thursday,15,National League West,National League West,NL,NL,L,R,K FREELAND,Home,-123,169,-1.5
4,6,0,-100,9/25/2019,San Diego Padres,Los Angeles Dodgers,67,1.1,3.36,Hal Gibson III,68,1.24,3.84,2,7,9,158,158,8.5,2019,D LAMET,Pacific,Pacific,Wednesday,22,National League West,National League West,NL,NL,R,R,R STRIPLING,Home,155,-105,1.5
8,3,1,306,9/25/2019,Chicago White Sox,Cleveland Indians,206.67,1.02,3.14,Mark Ripperger,46.67,1.56,6.17,2,8,8,158,156,9.5,2019,R DETWILER,Eastern,Central,Wednesday,20,American League Central,American League Central,AL,AL,R,L,S BIEBER,Home,306,184,1.5
3,2,1,69.4,9/25/2019,Toronto Blue Jays,Baltimore Orioles,60.33,1.36,6.12,Hunter Wendelstedt,59.33,1.38,4.55,3,10,9,159,159,10,2019,J WAGUESPACK,Eastern,Eastern,Wednesday,19,American League East,American League East,AL,AL,R,R,G YNOA,Home,-144,124,-1.5
1,5,0,-100,9/25/2019,Detroit Tigers,Minnesota Twins,13.33,1.28,2.7,Ramon De Jesus,133,1.32,4.6,2,9,9,158,156,9.5,2019,D NORRIS,Central,Eastern,Wednesday,18,American League Central,American League Central,AL,AL,R,L,R DOBNAK,Home,173,108,1.5
10,3,1,21.4,9/25/2019,New York Mets,Miami Marlins,32.33,1.27,4.45,Jeremie Rehak,197,0.98,2.51,3,9,9,158,158,7.5,2019,J DEGROM,Eastern,Eastern,Wednesday,19,National League East,National League East,NL,NL,R,R,R DUGGER,Home,-468,-192,-1.5
2,10,0,-100,9/25/2019,Kansas City Royals,Atlanta Braves,0,0,0,Ryan Blakney,59.33,1.53,4.7,2,8,9,159,158,9,2019,M MONTGOMERY,Eastern,Central,Wednesday,20,National League East,American League Central,NL,AL,R,L,J TOMLIN,Home,121,-128,1.5
2,3,0,-100,9/25/2019,Los Angeles Angels,Oakland Athletics,90,1.11,2.7,Rob Drake,90,1.26,5.1,2,8,8,157,158,9,2019,A HEANEY,Pacific,Pacific,Wednesday,22,American League West,American League West,AL,AL,R,L,F MONTAS,Home,210,131,1.5
2,1,1,61.7,9/25/2019,San Francisco Giants,Colorado Rockies,28.33,1.45,5.08,Todd Tichenor,175.33,1.09,3.64,2,8,8,158,158,9,2019,J SAMARDZIJA,Mountain,Pacific,Wednesday,21,National League West,National League West,NL,NL,R,R,T MELVILLE,Home,-162,126,-1.5
4,2,1,183,9/25/2019,Pittsburgh Pirates,Chicago Cubs,158.67,1.54,4.71,Paul Nauert,65.33,1.44,5.23,2,9,8,158,158,9.5,2019,D AGRAZAL,Central,Eastern,Wednesday,19,National League Central,National League Central,NL,NL,L,R,J LESTER,Home,183,114,1.5
5,2,1,62.5,9/25/2019,Washington Nationals,Philadelphia Phillies,91.67,1.58,5.89,Ben May,159,1.23,3.85,4,10,10,158,158,10,2019,A SANCHEZ,Eastern,Eastern,Wednesday,19,National League East,National League East,NL,NL,L,R,D SMYLY,Home,-160,118,-1.5
4,0,1,69.4,9/25/2019,Tampa Bay Rays,New York Yankees,11,1.64,5.73,Cory Blaser,188.67,1.1,3.15,2,8,8,159,159,8.5,2019,C MORTON,Eastern,Eastern,Wednesday,19,American League East,American League East,AL,AL,R,R,J LOAISIGA,Home,-144,136,-1.5
3,10,0,-100,9/25/2019,Texas Rangers,Boston Red Sox,168.33,1.4,5.56,John Libka,42.33,1.51,4.25,2,9,7,158,158,12,2019,K ALLARD,Eastern,Central,Wednesday,20,American League East,American League West,AL,AL,R,L,R PORCELLO,Home,116,-123,1.5
9,7,1,86.2,9/25/2019,15,St Louis Cardinals,112.33,1.47,4.57,Alfonso Marquez,177.33,1.28,4.31,3,10,9,159,159,9,2019,M KELLY,Central,Mountain,Wednesday,15,National League Central,National League West,NL,NL,R,R,M WACHA,Home,-116,171,-1.5
0,3,0,-100,9/25/2019,Seattle Mariners,Houston Astros,200.33,1,3.19,Sam Holbrook,155.67,1.54,5.55,2,7,8,158,158,9.5,2019,Y KIKUCHI,Central,Pacific,Wednesday,22,American League West,American League West,AL,AL,R,L,Z GREINKE,Home,285,170,1.5
2,9,0,-100,9/25/2019,Cincinnati Reds,Milwaukee Brewers,136,1.32,4.17,Bill Miller,122.33,1.28,4.93,2,9,8,158,158,9,2019,T MAHLE,Central,Eastern,Wednesday,18,National League Central,National League Central,NL,NL,R,R,J LYLES,Home,128,-127,1.5
9,6,1,146,9/24/2019,Kansas City Royals,Atlanta Braves,172.33,1.28,3.55,Marvin Hudson,125.67,1.31,4.3,1,8,9,158,157,9,2019,D DUFFY,Eastern,Central,Tuesday,20,National League East,American League Central,NL,AL,R,L,J TEHERAN,Home,146,-108,1.5
6,5,1,43.9,9/24/2019,Washington Nationals,Philadelphia Phillies,196.67,1.24,3.75,Stu Scheurwater,166.33,1.02,2.81,3,10,10,157,157,8,2019,M SCHERZER,Eastern,Eastern,Tuesday,19,National League East,National League East,NL,NL,R,R,A NOLA,Home,-228,-104,-1.5
4,1,1,63.3,9/24/2019,Washington Nationals,Philadelphia Phillies,0,0,0,Alan Porter,34.67,1.5,3.37,2,9,9,156,156,10.5,2019,J ROSS,Eastern,Eastern,Tuesday,13,National League East,National League East,NL,NL,R,R,B PARKER,Home,-158,115,-1.5
0,11,0,-100,9/24/2019,Chicago White Sox,Cleveland Indians,113.33,1.04,2.54,Brian O'Nora,2,1.5,0,1,9,8,157,155,9.5,2019,C FULMER,Eastern,Central,Tuesday,20,American League Central,American League Central,AL,AL,R,R,M CLEVINGER,Home,279,164,1.5
3,2,1,214,9/24/2019,Los Angeles Angels,Oakland Athletics,154,1.31,4.62,Mike Muchlinski,48.67,1.56,5.92,1,8,8,156,157,9.5,2019,D PETERS,Pacific,Pacific,Tuesday,22,American League West,American League West,AL,AL,R,L,H BAILEY,Home,214,130,1.5
3,6,0,-100,9/24/2019,San Diego Padres,Los Angeles Dodgers,53.67,1.1,2.68,Mark Carlson,11,1.45,5.73,1,7,9,157,157,9,2019,R BOLANOS,Pacific,Pacific,Tuesday,22,National League West,National League West,NL,NL,L,R,R HILL,Home,195,117,1.5
2,4,0,-100,9/24/2019,Cincinnati Reds,Milwaukee Brewers,72.67,1.42,4.83,Chad Whitson,170.33,1.08,2.8,1,9,8,157,157,8.5,2019,S GRAY,Central,Eastern,Tuesday,18,National League Central,National League Central,NL,NL,R,R,A HOUSER,Home,-107,177,-1.5
5,8,0,-100,9/24/2019,San Francisco Giants,Colorado Rockies,61.67,1.57,6.71,Adrian Johnson,200.67,1.11,3.86,1,8,8,157,157,7.5,2019,M BUMGARNER,Mountain,Pacific,Tuesday,21,National League West,National League West,NL,NL,R,L,J HOFFMAN,Home,-186,111,-1.5
5,4,1,33.9,9/24/2019,New York Mets,Miami Marlins,184.33,1.3,4,Jordan Baker,185.67,1.21,4.22,2,9,9,157,157,8,2019,N SYNDERGAARD,Eastern,Eastern,Tuesday,19,National League East,National League East,NL,NL,R,R,S ALCANTARA,Home,-295,-136,-1.5
9,2,1,170,9/24/2019,Pittsburgh Pirates,Chicago Cubs,171,1.13,3.37,Bruce Dreckman,43,1.84,7.74,1,9,8,157,157,9,2019,M KELLER,Central,Eastern,Tuesday,19,National League Central,National League Central,NL,NL,R,R,K HENDRICKS,Home,170,107,1.5
2,1,1,84.7,9/24/2019,Tampa Bay Rays,New York Yankees,0,0,0,Gabe Morales,101.33,1.06,3.55,1,8,8,158,158,9.5,2019,Y CHIRINOS,Eastern,Eastern,Tuesday,19,American League East,American League East,AL,AL,L,R,J MONTGOMERY,Home,-118,165,-1.5
2,4,0,-100,9/24/2019,Detroit Tigers,Minnesota Twins,153,1.24,3.59,Tony Randazzo,137,1.46,4.6,1,10,9,157,155,9.5,2019,S TURNBULL,Central,Eastern,Tuesday,18,American League Central,American League Central,AL,AL,R,R,J ODORIZZI,Home,212,127,1.5
0,3,0,-100,9/24/2019,Seattle Mariners,Houston Astros,200.33,0.91,2.61,Manny Gonzalez,2.67,3.37,6.74,1,7,8,157,157,9,2019,J DUNN,Central,Pacific,Tuesday,22,American League West,American League West,AL,AL,R,R,G COLE,Home,349,198,1.5
4,11,0,-100,9/24/2019,Toronto Blue Jays,Baltimore Orioles,154.67,1.38,4.89,Jansen Visconti,23.67,1.65,11.03,2,10,9,158,158,9.5,2019,T PANNONE,Eastern,Eastern,Tuesday,19,American League East,American League East,AL,AL,R,L,D BUNDY,Home,-110,165,-1.5
10,12,0,-100,9/24/2019,Texas Rangers,Boston Red Sox,186.33,1.27,3.53,Fieldin Culbreth,8.67,2.31,8.3,1,9,7,157,157,11,2019,E VOLQUEZ,Eastern,Central,Tuesday,20,American League East,American League West,AL,AL,L,R,E RODRIGUEZ,Home,201,135,1.5
7,2,1,48.3,9/23/2019,Washington Nationals,Philadelphia Phillies,145,1.3,4.03,Mark Wegner,191.67,1.15,3.1,1,8,9,155,155,9,2019,P CORBIN,Eastern,Eastern,Monday,19,National League East,National League East,NL,NL,R,L,Z EFLIN,Home,-207,-102,-1.5
7,9,0,-100,9/23/2019,15,St Louis Cardinals,155.67,1.34,3.87,David Rackley,72,1.14,3.38,1,10,9,157,157,9,2019,A YOUNG,Central,Mountain,Monday,21,National League Central,National League West,NL,NL,R,L,A WAINWRIGHT,Home,129,-128,1.5
11,10,1,59.9,9/23/2019,Toronto Blue Jays,Baltimore Orioles,4,1.25,6.75,Dan Iassogna,50,1.46,6.48,1,10,9,157,157,9.5,2019,C BUCHHOLZ,Eastern,Eastern,Monday,19,American League East,American League East,AL,AL,R,R,C SHEPHERD,Home,-167,107,-1.5
7,4,1,50.5,9/23/2019,Tampa Bay Rays,Boston Red Sox,96,1.54,5.72,Chris Conroy,102.67,1.22,4.21,4,8,8,156,157,8.5,2019,B SNELL,Eastern,Eastern,Monday,19,American League East,American League East,AL,AL,R,L,J CHACIN,Home,-198,-100,-1.5
4,8,0,-100,9/23/2019,New York Mets,Miami Marlins,144.33,1.15,4.12,Joe West,148.33,1.28,4.19,1,9,9,156,156,8.5,2019,S MATZ,Eastern,Eastern,Monday,19,National League East,National League East,NL,NL,L,L,CA SMITH,Home,-256,-128,-1.5
2,1,1,86.2,9/22/2019,12,Seattle Mariners,189,1.33,4.14,Ben May,135.33,1.13,3.79,3,9,10,156,156,9.5,2019,J MEANS,Pacific,Eastern,Sunday,13,American League West,American League East,AL,AL,L,L,M GONZALES,Home,-116,161,-1.5
3,6,0,-100,9/22/2019,Cincinnati Reds,New York Mets,173.67,1.31,3.21,Shane Livensparger,206,1.26,4.41,3,9,9,155,156,9,2019,T BAUER,Eastern,Eastern,Sunday,13,National League East,National League Central,NL,NL,R,R,M STROMAN,Home,131,-124,1.5
4,7,0,-100,9/22/2019,Tampa Bay Rays,Boston Red Sox,43.33,1.62,6.44,Carlos Torres,77.33,0.88,3.72,3,8,8,155,156,9,2019,R YARBROUGH,Eastern,Eastern,Sunday,13,American League East,American League East,AL,AL,R,L,N EOVALDI,Home,-165,119,-1.5
4,3,1,35,9/22/2019,Milwaukee Brewers,Pittsburgh Pirates,133,1.44,5.68,Lazaro Diaz,119.67,1.16,3.69,3,9,10,156,156,9,2019,B WOODRUFF,Eastern,Central,Sunday,14,National League Central,National League Central,NL,NL,R,R,T WILLIAMS,Home,-286,-142,-1.5
7,4,1,29.4,9/22/2019,Los Angeles Dodgers,Colorado Rockies,114.67,1.68,6.83,Nic Lentz,168.67,1.02,2.45,3,9,8,156,156,9,2019,H RYU,Mountain,Pacific,Sunday,16,National League West,National League West,NL,NL,R,L,A SENZATELA,Home,-340,-163,-1.5
2,3,0,-100,9/22/2019,10,St Louis Cardinals,176.33,1.22,4.29,Chris Guccione,170.33,1.1,4.02,4,10,10,156,156,13,2019,Y DARVISH,Central,Central,Sunday,14,National League Central,National League Central,NL,NL,R,R,M MIKOLAS,Home,-168,103,-1.5
3,8,0,-100,9/22/2019,Oakland Athletics,Texas Rangers,195.67,1.24,3.77,Nick Mahrley,157.33,1.36,4.12,3,8,9,156,155,8.5,2019,T ROARK,Central,Pacific,Sunday,16,American League West,American League West,AL,AL,R,R,L LYNN,Home,-180,110,-1.5
12,8,1,44.6,9/22/2019,Minnesota Twins,Kansas City Royals,78,1.46,6,Roberto Ortiz,149,1.44,4.71,4,10,10,156,156,10.5,2019,M PEREZ,Central,Central,Sunday,14,American League Central,American League Central,AL,AL,R,L,J LOPEZ,Home,-224,-123,-1.5
5,3,1,169,9/22/2019,Miami Marlins,Washington Nationals,30.33,1.15,3.86,Angel Hernandez,102,1.16,4.94,3,9,9,154,155,9,2019,P LOPEZ,Eastern,Eastern,Sunday,13,National League East,National League East,NL,NL,R,R,A VOTH,Home,169,103,1.5
13,5,1,19.2,9/22/2019,Houston Astros,Los Angeles Angels,43.67,1.44,4.74,Chad Fairchild,212,0.79,2.5,3,8,8,156,156,8.5,2019,J VERLANDER,Pacific,Central,Sunday,14,American League West,American League West,AL,AL,R,R,J RODRIGUEZ,Home,-521,-230,-1.5
1,4,0,-100,9/22/2019,8,San Francisco Giants,27.67,1.7,6.51,Tom Woodring,101.67,1.33,3.63,3,9,9,156,157,9.5,2019,D KEUCHEL,Pacific,Eastern,Sunday,13,National League West,National League East,NL,NL,R,L,L WEBB,Home,-206,-102,-1.5
6,3,1,99,9/22/2019,Detroit Tigers,Chicago White Sox,172,1.47,5.44,Doug Eddings,176.33,1.19,4.54,3,9,11,154,154,9,2019,M BOYD,Central,Eastern,Sunday,13,American League Central,American League Central,AL,AL,R,L,RE LOPEZ,Home,-101,-160,1.5
6,4,1,109,9/22/2019,San Diego Padres,Arizona Diamondbacks,163,1.3,4.2,Gary Cederstrom,3.67,1.36,7.36,3,9,10,156,156,8.5,2019,G RICHARDS,Mountain,Pacific,Sunday,16,National League West,National League West,NL,NL,L,R,R RAY,Home,109,-151,1.5
8,3,1,36.2,9/22/2019,New York Yankees,Toronto Blue Jays,33.67,1.25,4.01,Eric Cooper,4,1,0,3,9,10,156,157,9.5,2019,L SEVERINO,Eastern,Eastern,Sunday,13,American League East,American League East,AL,AL,R,R,W FONT,Home,-276,-140,-1.5
10,1,1,79.4,9/22/2019,Cleveland Indians,Philadelphia Phillies,98.33,1.32,4.94,Dan Bellino,99,1.17,4.09,3,8,8,154,156,9.5,2019,A PLUTKO,Eastern,Eastern,Sunday,18,National League East,American League Central,NL,AL,R,R,V VELASQUEZ,Home,-126,133,-1.5
12,3,1,30.7,9/21/2019,Oakland Athletics,Texas Rangers,26,1.31,5.19,Gerry Davis,18,0.67,0.5,2,8,9,155,154,9,2019,S MANAEA,Central,Pacific,Saturday,21,American League West,American League West,AL,AL,L,L,B BURKE,Home,-326,-152,-1.5
8,1,1,65.4,9/21/2019,8,San Francisco Giants,10,0.7,0,Ron Kulpa,155,1.35,4.47,2,9,9,155,156,8.5,2019,M FRIED,Pacific,Eastern,Saturday,19,National League West,National League East,NL,NL,R,L,J CUETO,Home,-153,132,-1.5
4,10,0,-100,9/21/2019,Miami Marlins,Washington Nationals,196,1.04,3.49,Chris Segal,68.33,1.13,5.14,2,9,9,153,154,8,2019,J YAMAMOTO,Eastern,Eastern,Saturday,18,National League East,National League East,NL,NL,R,R,S STRASBURG,Home,286,166,1.5
2,4,0,-100,9/21/2019,Los Angeles Dodgers,Colorado Rockies,99.33,1.56,6.7,CB Bucknor,171.33,1,3.15,2,9,8,155,155,8.5,2019,W BUEHLER,Mountain,Pacific,Saturday,21,National League West,National League West,NL,NL,L,R,K FREELAND,Home,-399,-180,-1.5
7,2,1,27.5,9/21/2019,New York Yankees,Toronto Blue Jays,4.33,2.08,6.24,Jeremie Rehak,143.67,1.3,3.88,2,9,9,155,156,9.5,2019,J PAXTON,Eastern,Eastern,Saturday,13,American League East,American League East,AL,AL,R,L,T ZEUCH,Home,-364,-175,-1.5
5,12,0,-100,9/21/2019,Minnesota Twins,Kansas City Royals,105,1.43,6.26,Jim Wolf,188.33,1.21,3.58,3,10,10,155,155,10.5,2019,J BERRIOS,Central,Central,Saturday,19,American League Central,American League Central,AL,AL,R,R,G SPARKMAN,Home,-343,-174,-1.5
10,1,1,39.8,9/21/2019,Milwaukee Brewers,Pittsburgh Pirates,9,1.67,9,Jeff Nelson,150.67,1.33,3.7,2,9,10,155,155,9,2019,Z DAVIES,Eastern,Central,Saturday,19,National League Central,National League Central,NL,NL,R,R,J MARVEL,Home,-251,-128,-1.5
5,4,1,50.3,9/21/2019,Tampa Bay Rays,Boston Red Sox,2,0,0,Ed Hickox,53.33,0.94,2.03,2,8,8,154,155,8.5,2019,T GLASNOW,Eastern,Eastern,Saturday,18,American League East,American League East,AL,AL,R,R,T LAKINS,Home,-199,-104,-1.5
6,7,0,-100,9/21/2019,12,Seattle Mariners,23.67,1.69,5.32,Adam Hamari,71.33,1.32,5.43,2,9,10,155,155,10.5,2019,A WOJCIECHOWSKI,Pacific,Eastern,Saturday,19,American League West,American League East,AL,AL,L,R,J SHEFFIELD,Home,101,-153,1.5
8,9,0,-100,9/21/2019,10,St Louis Cardinals,166,1.35,3.36,Lance Barrett,158.67,1.32,4.48,3,10,10,155,155,11.5,2019,J QUINTANA,Central,Central,Saturday,14,National League Central,National League Central,NL,NL,R,L,DAK HUDSON,Home,-130,130,-1.5
4,9,0,-100,9/21/2019,Cleveland Indians,Philadelphia Phillies,137.67,1.31,4.25,Alfonso Marquez,106.33,1.21,3.72,2,8,8,153,155,9.5,2019,Z PLESAC,Eastern,Eastern,Saturday,19,National League East,American League Central,NL,AL,L,R,J VARGAS,Home,-148,126,-1.5
2,4,0,-100,9/21/2019,San Diego Padres,Arizona Diamondbacks,62.33,1.09,3.03,Alex Tosi,86.67,1.4,5.92,2,9,10,155,155,8,2019,C QUANTRILL,Mountain,Pacific,Saturday,20,National League West,National League West,NL,NL,R,R,L WEAVER,Home,122,-139,1.5
3,2,1,133,9/21/2019,Cincinnati Reds,New York Mets,180.33,1.27,4.04,James Hoye,155.67,1.17,3.93,2,9,9,154,155,9,2019,A DESCLAFANI,Eastern,Eastern,Saturday,16,National League East,National League Central,NL,NL,R,R,Z WHEELER,Home,133,-120,1.5
4,8,0,-100,9/21/2019,Houston Astros,Los Angeles Angels,28,1.43,5.14,Ryan Blakney,162.33,1.31,3.71,2,8,8,155,155,10,2019,W MILEY,Pacific,Central,Saturday,19,American League West,American League West,AL,AL,L,L,P SANDOVAL,Home,-298,-151,-1.5
3,5,0,-100,9/21/2019,Detroit Tigers,Chicago White Sox,171,1.46,4.95,Bill Miller,32.33,1.3,4.45,2,9,10,153,153,9.5,2019,T ALEXANDER,Central,Eastern,Saturday,18,American League Central,American League Central,AL,AL,R,L,I NOVA,Home,121,-128,1.5
6,4,1,26.7,9/20/2019,Houston Astros,Los Angeles Angels,54.33,1.16,4.64,Mike Estabrook,195.33,0.99,3.09,1,8,8,154,154,9,2019,Z GREINKE,Pacific,Central,Friday,20,American League West,American League West,AL,AL,R,R,J BARRIA,Home,-375,-181,-1.5
10,1,1,45.7,9/20/2019,Milwaukee Brewers,Pittsburgh Pirates,85.33,1.43,4.64,Cory Blaser,118,1.27,4.5,1,9,10,154,154,9.5,2019,C ANDERSON,Eastern,Central,Friday,20,National League Central,National League Central,NL,NL,L,R,S BRAULT,Home,-219,-105,-1.5
8,0,1,54.6,9/20/2019,Oakland Athletics,Texas Rangers,194.67,1.2,3.33,Pat Hoberg,165.67,1.23,4.02,1,8,9,154,153,9,2019,M FIERS,Central,Pacific,Friday,22,American League West,American League West,AL,AL,L,R,M MINOR,Home,-183,107,-1.5
1,2,0,-100,9/20/2019,10,St Louis Cardinals,108.33,1.46,4.65,Mike Everitt,10.33,1.36,4.36,2,10,10,154,154,10,2019,A MILLS,Central,Central,Friday,14,National League Central,National League Central,NL,NL,R,R,M WACHA,Home,-136,143,-1.5
5,3,1,96.2,9/20/2019,12,Seattle Mariners,61.33,1.48,6.31,Phil Cuzzi,0,0,0,1,9,10,154,154,10.5,2019,R BLEIER,Pacific,Eastern,Friday,19,American League West,American League East,AL,AL,R,L,F HERNANDEZ,Home,-104,172,-1.5
5,4,1,57.5,9/20/2019,Tampa Bay Rays,Boston Red Sox,162.33,1.43,5.77,Paul Nauert,182.33,1.1,3.16,1,8,8,153,154,9,2019,C MORTON,Eastern,Eastern,Friday,19,American League East,American League East,AL,AL,R,R,R PORCELLO,Home,-174,112,-1.5
4,3,1,36.4,9/20/2019,Minnesota Twins,Kansas City Royals,9,1.89,8,Sam Holbrook,8,1.5,3.38,2,10,10,154,154,10.5,2019,R DOBNAK,Central,Central,Friday,20,American League Central,American League Central,AL,AL,L,R,E SKOGLUND,Home,-275,-143,-1.5
6,0,1,49.5,9/20/2019,8,San Francisco Giants,103.33,1.45,4.96,Jerry Meals,105,1.3,4.8,1,9,9,154,155,9.5,2019,M FOLTYNEWICZ,Pacific,Eastern,Friday,19,National League West,National League East,NL,NL,R,R,T BEEDE,Home,-202,-105,-1.5
1,8,0,-100,9/20/2019,Cincinnati Reds,New York Mets,190,1,2.61,Mark Ripperger,178.33,1.14,3.23,1,9,9,153,154,7.5,2019,L CASTILLO,Eastern,Eastern,Friday,19,National League East,National League Central,NL,NL,R,R,J DEGROM,Home,165,-108,1.5
12,5,1,25.1,9/20/2019,Los Angeles Dodgers,Colorado Rockies,86.33,1.68,6.98,Greg Gibson,165.33,1.05,3.05,1,9,8,154,154,8.5,2019,C KERSHAW,Mountain,Pacific,Friday,22,National League West,National League West,NL,NL,R,L,P LAMBERT,Home,-399,-177,-1.5
1,10,0,-100,9/20/2019,Detroit Tigers,Chicago White Sox,67,1.57,6.04,Jansen Visconti,104,1.43,6.32,1,9,10,152,152,10,2019,J ZIMMERMANN,Central,Eastern,Friday,19,American League Central,American League Central,AL,AL,R,R,D CEASE,Home,123,-129,1.5
3,4,0,-100,9/20/2019,New York Yankees,Toronto Blue Jays,54.33,1.42,4.47,Joe West,151,1.32,5.07,1,9,9,154,155,10,2019,J HAPP,Eastern,Eastern,Friday,19,American League East,American League East,AL,AL,R,L,J WAGUESPACK,Home,-184,106,-1.5
5,2,1,51.3,9/20/2019,Cleveland Indians,Philadelphia Phillies,89.67,1.53,5.62,Larry Vanover,199.33,1.02,3.16,1,8,8,152,154,9,2019,S BIEBER,Eastern,Eastern,Friday,19,National League East,American League Central,NL,AL,L,R,D SMYLY,Home,-195,102,-1.5
0,9,0,-100,9/20/2019,San Diego Padres,Arizona Diamondbacks,170.33,1.3,4.49,Todd Tichenor,137,1.39,4.47,1,9,10,154,154,8.5,2019,E LAUER,Mountain,Pacific,Friday,22,National League West,National League West,NL,NL,R,L,M KELLY,Home,-102,-176,1.5
4,6,0,-100,9/20/2019,Miami Marlins,Washington Nationals,154,1.22,3.8,Ted Barrett,27.33,1.32,3.95,1,9,9,152,153,8.5,2019,R DUGGER,Eastern,Eastern,Friday,19,National League East,National League East,NL,NL,R,R,A SANCHEZ,Home,208,123,1.5
5,1,1,58.8,9/19/2019,Milwaukee Brewers,San Diego Padres,153.67,1.22,4.22,Bruce Dreckman,131.33,1.32,4.25,4,10,10,153,153,8,2019,J LYLES,Pacific,Central,Thursday,16,National League West,National League Central,NL,NL,L,R,J LUCCHESI,Home,-170,122,-1.5
7,0,1,25,9/19/2019,Cleveland Indians,Detroit Tigers,130,1.33,4.64,Tom Hallion,107.33,1.02,2.68,3,9,8,151,153,9,2019,M CLEVINGER,Eastern,Eastern,Thursday,19,American League Central,American League Central,AL,AL,L,R,D NORRIS,Home,-400,-172,-1.5
4,8,0,-100,9/19/2019,12,Toronto Blue Jays,31.67,1.26,4.26,Dan Bellino,54,1.41,6.33,3,8,9,153,153,10,2019,G YNOA,Eastern,Eastern,Thursday,19,American League East,American League East,AL,AL,R,R,W FONT,Home,112,-135,1.5
5,4,1,70.9,9/19/2019,8,Philadelphia Phillies,191.67,1.22,3.62,Chris Conroy,164.67,1.09,2.57,3,8,9,151,154,8.5,2019,M SOROKA,Eastern,Eastern,Thursday,12,National League East,National League East,NL,NL,R,R,A NOLA,Home,-141,146,-1.5
5,6,0,-100,9/19/2019,Pittsburgh Pirates,Seattle Mariners,151.67,1.52,5.46,Brian O'Nora,157.33,1.23,4.58,3,8,9,153,153,9,2019,J MUSGROVE,Pacific,Eastern,Thursday,12,American League West,National League Central,AL,NL,L,R,Y KIKUCHI,Home,-137,144,-1.5
9,1,1,45.5,9/19/2019,New York Yankees,Los Angeles Angels,85,1.24,4.76,Chad Whitson,172,1.26,4.6,3,8,9,153,154,9,2019,M TANAKA,Pacific,Eastern,Thursday,18,American League West,American League East,AL,AL,L,R,A HEANEY,Home,-220,-117,-1.5
5,4,1,64.1,9/19/2019,16,San Francisco Giants,195.67,1.08,3.73,Will Little,180.33,1.29,3.64,3,9,8,153,152,9,2019,E RODRIGUEZ,Pacific,Eastern,Thursday,13,National League West,American League East,NL,AL,L,L,M BUMGARNER,Home,-156,133,-1.5
4,5,0,-100,9/19/2019,10,St Louis Cardinals,174.33,1.02,3.05,Bill Welke,165.67,1.11,3.26,1,9,10,153,153,7,2019,K HENDRICKS,Central,Central,Thursday,19,National League Central,National League Central,NL,NL,R,R,J FLAHERTY,Home,-107,198,-1.5
8,5,1,41.8,9/19/2019,Minnesota Twins,Kansas City Royals,55.33,1.5,4.23,Manny Gonzalez,153,1.4,4.76,1,9,9,153,153,10.5,2019,K GIBSON,Central,Central,Thursday,19,American League Central,American League Central,AL,AL,L,R,M MONTGOMERY,Home,-239,-135,-1.5
